Change component parameters: Designator = "U14"; Footprint = "ICC_LQFP144_20X20_P050_SOCKET_YAMAICHI_IC149-144-145-B5_NM"; UniqueID = "\OUWECVDB\UIWQTVTY\IUDFBGBV"
Add component (AddParameter): Name = "Code_JEITA"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=LPC662&fileType=pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CompType"; Value = "Amplifiers"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "High-Reliability"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "SOIC Narrow, 4.9 x 3.9 x 1.45mm, 8 Lead, 1.27mm Pitch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "D0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageTopMarking"; Value = "NSZXTT*LPC66*2AIM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartId"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PinCount"; Value = "8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PowerWise"; Value = "N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "N"; VariantName = "[No Variations]"
Added Component: Designator=U16(SA40012)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Manufacturer"; Value = "Spectron"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "A40012"; VariantName = "[No Variations]"
Added Component: Designator=U17(D0008A_M)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Amplifier Type"; Value = "General Purpose"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Base Part Number"; Value = "LPC662"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Integrated Circuits (ICs)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.ti.com/lit/ds/symlink/lpc662.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/lit/ds/symlink/lpc662.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current - Supply"; Value = "86µA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "LPC662AIMX/NOPB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40°C ~ 85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "8-SOIC (0.154", 3.90mm Width)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=2.98, 10=2.672, 100=2.1893, 500=1.86368, 1000=1.57178 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "RoHS Compliant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Slew Rate"; Value = "0.11 V/µs"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "4976"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Device Package"; Value = "8-SOIC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "296-35456-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage - Supply, Single/Dual (±)"; Value = "4.75 V ~ 15.5 V, ±2.38 V ~ 7.75 V"; VariantName = "[No Variations]"
Added Component: Designator=U18(SA40012)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Manufacturer"; Value = "Spectron"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "A40012"; VariantName = "[No Variations]"
Added Pin To Net: NetName=+5 Pin=C51-1
Added Pin To Net: NetName=GND Pin=C51-2
Added Pin To Net: NetName=GND Pin=C53-2
Added Pin To Net: NetName=+5 Pin=C56-1
Added Pin To Net: NetName=GND Pin=C56-2
Added Pin To Net: NetName=GND Pin=C57-2
Added Pin To Net: NetName=GND Pin=R70-1
Added Pin To Net: NetName=GND Pin=R84-1
Added Pin To Net: NetName=-5 Pin=U15-4
Added Pin To Net: NetName=+5 Pin=U15-8
Added Pin To Net: NetName=+5 Pin=U16-7
Added Pin To Net: NetName=GND Pin=U16-22
Added Pin To Net: NetName=-5 Pin=U17-4
Added Pin To Net: NetName=+5 Pin=U17-8
Added Pin To Net: NetName=+5 Pin=U18-7
Added Pin To Net: NetName=GND Pin=U18-22
Added Pin To Net: NetName=Cross_Black Pin=P1-3
Added Pin To Net: NetName=Cross_Black Pin=U18-25
Added Net: Name=Cross_Black
Added Pin To Net: NetName=Cross_Blue Pin=P1-5
Added Pin To Net: NetName=Cross_Blue Pin=U18-24
Added Net: Name=Cross_Blue
Added Pin To Net: NetName=Cross_Out Pin=TP17-1
Added Pin To Net: NetName=Cross_Out Pin=U17-1
Added Pin To Net: NetName=Cross_Out Pin=U17-2
Added Net: Name=Cross_Out
Added Pin To Net: NetName=Cross_Raw Pin=R82-1
Added Pin To Net: NetName=Cross_Raw Pin=TP16-1
Added Pin To Net: NetName=Cross_Raw Pin=U18-19
Added Net: Name=Cross_Raw
Added Pin To Net: NetName=Cross_Yellow Pin=C54-2
Added Pin To Net: NetName=Cross_Yellow Pin=P1-1
Added Pin To Net: NetName=Cross_Yellow Pin=U18-27
Added Net: Name=Cross_Yellow
Added Pin To Net: NetName=Long_Black Pin=P1-4
Added Pin To Net: NetName=Long_Black Pin=U16-25
Added Net: Name=Long_Black
Added Pin To Net: NetName=Long_Blue Pin=P1-6
Added Pin To Net: NetName=Long_Blue Pin=U16-24
Added Net: Name=Long_Blue
Added Pin To Net: NetName=Long_Out Pin=TP13-1
Added Pin To Net: NetName=Long_Out Pin=U15-1
Added Pin To Net: NetName=Long_Out Pin=U15-2
Added Net: Name=Long_Out
Added Pin To Net: NetName=Long_Raw Pin=R65-1
Added Pin To Net: NetName=Long_Raw Pin=TP12-1
Added Pin To Net: NetName=Long_Raw Pin=U16-19
Added Net: Name=Long_Raw
Added Pin To Net: NetName=Long_Yellow Pin=C50-2
Added Pin To Net: NetName=Long_Yellow Pin=P1-2
Added Pin To Net: NetName=Long_Yellow Pin=U16-27
Added Net: Name=Long_Yellow
Added Pin To Net: NetName=NetC50_1 Pin=C50-1
Added Pin To Net: NetName=NetC50_1 Pin=U16-28
Added Net: Name=NetC50_1
Added Pin To Net: NetName=NetC52_1 Pin=C52-1
Added Pin To Net: NetName=NetC52_1 Pin=U16-21
Added Net: Name=NetC52_1
Added Pin To Net: NetName=NetC52_2 Pin=C52-2
Added Pin To Net: NetName=NetC52_2 Pin=U16-20
Added Net: Name=NetC52_2
Added Pin To Net: NetName=NetC54_1 Pin=C54-1
Added Pin To Net: NetName=NetC54_1 Pin=U18-28
Added Net: Name=NetC54_1
Added Pin To Net: NetName=NetC55_1 Pin=C55-1
Added Pin To Net: NetName=NetC55_1 Pin=U18-21
Added Net: Name=NetC55_1
Added Pin To Net: NetName=NetC55_2 Pin=C55-2
Added Pin To Net: NetName=NetC55_2 Pin=U18-20
Added Net: Name=NetC55_2
Added Pin To Net: NetName=NetR58_1 Pin=R58-1
Added Pin To Net: NetName=NetR58_1 Pin=R60-1
Added Pin To Net: NetName=NetR58_1 Pin=R61-1
Added Pin To Net: NetName=NetR58_1 Pin=U16-2
Added Net: Name=NetR58_1
Added Pin To Net: NetName=NetR58_2 Pin=R58-2
Added Pin To Net: NetName=NetR58_2 Pin=R60-2
Added Pin To Net: NetName=NetR58_2 Pin=U16-1
Added Net: Name=NetR58_2
Added Pin To Net: NetName=NetR59_1 Pin=R59-1
Added Pin To Net: NetName=NetR59_1 Pin=R65-2
Added Pin To Net: NetName=NetR59_1 Pin=U15-6
Added Net: Name=NetR59_1
Added Pin To Net: NetName=NetR59_2 Pin=R59-2
Added Pin To Net: NetName=NetR59_2 Pin=TP14-1
Added Pin To Net: NetName=NetR59_2 Pin=U15-3
Added Pin To Net: NetName=NetR59_2 Pin=U15-7
Added Net: Name=NetR59_2
Added Pin To Net: NetName=NetR61_2 Pin=R61-2
Added Pin To Net: NetName=NetR61_2 Pin=U16-3
Added Net: Name=NetR61_2
Added Pin To Net: NetName=NetR62_1 Pin=R62-1
Added Pin To Net: NetName=NetR62_1 Pin=R62-2
Added Pin To Net: NetName=NetR62_1 Pin=R64-2
Added Pin To Net: NetName=NetR62_1 Pin=U16-6
Added Net: Name=NetR62_1
Added Pin To Net: NetName=NetR62_3 Pin=R62-3
Added Pin To Net: NetName=NetR62_3 Pin=R63-1
Added Pin To Net: NetName=NetR62_3 Pin=R64-1
Added Net: Name=NetR62_3
Added Pin To Net: NetName=NetR63_2 Pin=R63-2
Added Pin To Net: NetName=NetR63_2 Pin=U16-5
Added Net: Name=NetR63_2
Added Pin To Net: NetName=NetR66_1 Pin=R66-1
Added Pin To Net: NetName=NetR66_1 Pin=R70-2
Added Pin To Net: NetName=NetR66_1 Pin=U15-5
Added Net: Name=NetR66_1
Added Pin To Net: NetName=NetR67_1 Pin=R67-1
Added Pin To Net: NetName=NetR67_1 Pin=R69-1
Added Pin To Net: NetName=NetR67_1 Pin=R71-2
Added Pin To Net: NetName=NetR67_1 Pin=U16-11
Added Net: Name=NetR67_1
Added Pin To Net: NetName=NetR67_2 Pin=R67-2
Added Pin To Net: NetName=NetR67_2 Pin=R71-1
Added Pin To Net: NetName=NetR67_2 Pin=U16-10
Added Net: Name=NetR67_2
Added Pin To Net: NetName=NetR68_1 Pin=R68-1
Added Pin To Net: NetName=NetR68_1 Pin=U16-18
Added Net: Name=NetR68_1
Added Pin To Net: NetName=NetR68_2 Pin=R68-2
Added Pin To Net: NetName=NetR68_2 Pin=R68-3
Added Pin To Net: NetName=NetR68_2 Pin=U16-17
Added Net: Name=NetR68_2
Added Pin To Net: NetName=NetR69_2 Pin=R69-2
Added Pin To Net: NetName=NetR69_2 Pin=R71-3
Added Pin To Net: NetName=NetR69_2 Pin=U16-12
Added Net: Name=NetR69_2
Added Pin To Net: NetName=NetR72_1 Pin=R72-1
Added Pin To Net: NetName=NetR72_1 Pin=R73-1
Added Pin To Net: NetName=NetR72_1 Pin=R74-1
Added Pin To Net: NetName=NetR72_1 Pin=U18-2
Added Net: Name=NetR72_1
Added Pin To Net: NetName=NetR72_2 Pin=R72-2
Added Pin To Net: NetName=NetR72_2 Pin=R73-2
Added Pin To Net: NetName=NetR72_2 Pin=U18-1
Added Net: Name=NetR72_2
Added Pin To Net: NetName=NetR74_2 Pin=R74-2
Added Pin To Net: NetName=NetR74_2 Pin=U18-3
Added Net: Name=NetR74_2
Added Pin To Net: NetName=NetR75_1 Pin=R75-1
Added Pin To Net: NetName=NetR75_1 Pin=R82-2
Added Pin To Net: NetName=NetR75_1 Pin=U17-6
Added Net: Name=NetR75_1
Added Pin To Net: NetName=NetR75_2 Pin=R75-2
Added Pin To Net: NetName=NetR75_2 Pin=TP18-1
Added Pin To Net: NetName=NetR75_2 Pin=U17-3
Added Pin To Net: NetName=NetR75_2 Pin=U17-7
Added Net: Name=NetR75_2
Added Pin To Net: NetName=NetR76_1 Pin=R76-1
Added Pin To Net: NetName=NetR76_1 Pin=R76-2
Added Pin To Net: NetName=NetR76_1 Pin=R78-2
Added Pin To Net: NetName=NetR76_1 Pin=U18-6
Added Net: Name=NetR76_1
Added Pin To Net: NetName=NetR76_3 Pin=R76-3
Added Pin To Net: NetName=NetR76_3 Pin=R77-1
Added Pin To Net: NetName=NetR76_3 Pin=R78-1
Added Net: Name=NetR76_3
Added Pin To Net: NetName=NetR77_2 Pin=R77-2
Added Pin To Net: NetName=NetR77_2 Pin=U18-5
Added Net: Name=NetR77_2
Added Pin To Net: NetName=NetR79_1 Pin=R79-1
Added Pin To Net: NetName=NetR79_1 Pin=R81-1
Added Pin To Net: NetName=NetR79_1 Pin=R85-2
Added Pin To Net: NetName=NetR79_1 Pin=U18-11
Added Net: Name=NetR79_1
Added Pin To Net: NetName=NetR79_2 Pin=R79-2
Added Pin To Net: NetName=NetR79_2 Pin=R85-1
Added Pin To Net: NetName=NetR79_2 Pin=U18-10
Added Net: Name=NetR79_2
Added Pin To Net: NetName=NetR80_1 Pin=R80-1
Added Pin To Net: NetName=NetR80_1 Pin=U18-18
Added Net: Name=NetR80_1
Added Pin To Net: NetName=NetR80_2 Pin=R80-2
Added Pin To Net: NetName=NetR80_2 Pin=R80-3
Added Pin To Net: NetName=NetR80_2 Pin=U18-17
Added Net: Name=NetR80_2
Added Pin To Net: NetName=NetR81_2 Pin=R81-2
Added Pin To Net: NetName=NetR81_2 Pin=R85-3
Added Pin To Net: NetName=NetR81_2 Pin=U18-12
Added Net: Name=NetR81_2
Added Pin To Net: NetName=NetR83_1 Pin=R83-1
Added Pin To Net: NetName=NetR83_1 Pin=R84-2
Added Pin To Net: NetName=NetR83_1 Pin=U17-5
Added Net: Name=NetR83_1
Added Pin To Net: NetName=VR_REF_Cross Pin=C57-1
Added Pin To Net: NetName=VR_REF_Cross Pin=R83-2
Added Pin To Net: NetName=VR_REF_Cross Pin=TP19-1
Added Pin To Net: NetName=VR_REF_Cross Pin=U18-9
Added Net: Name=VR_REF_Cross
Added Pin To Net: NetName=VR_REF_Long Pin=C53-1
Added Pin To Net: NetName=VR_REF_Long Pin=R66-2
Added Pin To Net: NetName=VR_REF_Long Pin=TP15-1
Added Pin To Net: NetName=VR_REF_Long Pin=U16-9
Added Net: Name=VR_REF_Long
Added Class: Name=U_Levels
Added Room: Name=U_Levels
